frame,step,time_s,time_kappa,energy_eV,n_atoms,surface_sites,surface_area_A2,gamma_eV_A2,gamma_mJ_m2,spherical_surface_area_A2,gamma_spherical_mJ_m2
761,761000,0.0000192208,57.84158514253721,-50792.3,50828,7631,318044.57820739003,0.0055459269576035,88.85554585343036,282779.2359500713,99.93670329928811
762,762000,0.0000192425,57.90688743992302,-50790.9,50816,7615,317377.7307101658,0.0055228953716375305,88.48653916464397,282734.7265672074,99.32864398882143
763,763000,0.000019263,57.968578550356604,-50768.2,50784,7567,315377.1882184931,0.005524990598853439,88.52010840552647,282616.0177473229,98.78146013185616
764,764000,0.0000192858,58.03719110244861,-50791.2,50806,7572,315585.57806137565,0.005520543779922599,88.44886251166027,282697.63273842237,98.73865986858569
765,765000,0.0000193082,58.10459992555653,-50817.8,50842,7610,317169.34086728323,0.0055264736345795075,88.54386925740341,282831.1591365834,99.29387107114195
766,766000,0.0000193309,58.17291154540251,-50849.8,50878,7631,318044.57820739003,0.005527690520332053,88.56336591659317,282964.6540228476,99.54281553234314
767,767000,0.000019353,58.23941757177238,-50824.1,50842,7605,316960.95102440065,0.005510230816620538,88.28363062336165,282831.1591365834,98.93698985533084
768,768000,0.0000193756,58.30742825937235,-50836.7,50852,7591,316377.4594643294,0.0055132499102600084,88.33200183621183,282868.2442090792,98.79601157945106
769,769000,0.0000193985,58.37634174371036,-50873.4,50898,7604,316919.2730558241,0.005538104335140382,88.73021362416026,283038.80424324184,99.35144714535471
770,770000,0.0000194208,58.44344963457226,-50905.3,50932,7625,317794.51039593096,0.00553309746543222,88.64999472760127,283164.83733244945,99.49145500005717
771,771000,0.0000194418,58.506645406235954,-50879.8,50900,7656,319086.5274218029,0.005486912951625813,87.9100372388685,283046.21873105783,99.10363273471276
772,772000,0.0000194637,58.57254956811379,-50891.7,50914,7650,318836.45961034385,0.005499295789894412,88.108432180234,283098.1174269409,99.23125181294662
773,773000,0.0000194854,58.6378518654996,-50912.1,50930,7634,318169.61211311957,0.005498702369407903,88.09892453585779,283157.4243978023,98.99228567560888
774,774000,0.0000195071,58.7031541628854,-50909.9,50930,7653,318961.4935160734,0.005491948199420275,87.99071080249537,283157.4243978023,99.11676726397943
775,775000,0.0000195296,58.77086391823934,-50959.2,50986,7685,320295.1885105219,0.005495942690198046,88.0547096003841,283364.94990727335,99.53065761987652
776,776000,0.0000195509,58.83496248664107,-50969.9,50992,7668,319586.6630447211,0.005494059055131161,88.02453043947264,283387.1802758056,99.2686610659335
777,777000,0.0000195725,58.89996385178086,-50997.7,51014,7623,317711.1544587779,0.005510590281233463,88.28938988139743,283468.6841685517,98.95457788558033
778,778000,0.0000195945,58.96616894590471,-51011,51022,7598,316669.20524436503,0.005512844226999759,88.32550207380805,283498.3190427194,98.66007896966619
779,779000,0.0000196174,59.03508243024273,-51028,51038,7605,316960.95102440065,0.005506331282636905,88.22115320104099,283557.5841448965,98.61369324116728
780,780000,0.0000196382,59.09767633741438,-51014.7,51024,7627,317877.866333084,0.0054867487948105625,87.90740715673144,283505.7275192444,98.5652715603731
781,781000,0.0000196603,59.16418236378425,-51027.3,51050,7640,318419.6799245787,0.005522271740290984,88.47654748892731,283602.0289074154,99.33876016611032
782,782000,0.0000196831,59.23279491587625,-51037.8,51054,7656,319086.5274218029,0.005490786509089963,87.97209847146367,283616.8430543538,98.97406341938806
783,783000,0.0000197047,59.29779628101603,-51079.6,51104,7697,320795.3241334401,0.005492399257250692,87.99793754566015,283801.9872608726,99.46839051583414
784,784000,0.0000197269,59.36460323963192,-51111.4,51148,7682,320170.15460479236,0.005545901060615035,88.85513093793227,283964.8642205526,100.18408822484102
785,785000,0.0000197495,59.43261392723189,-51096.9,51104,7585,316127.39165287034,0.005518775171231379,88.42052627646264,283801.9872608726,98.49173577018833
786,786000,0.0000197718,59.49972181809379,-51119,51124,7539,314210.20509835065,0.00554792928973888,88.8876267510385,283876.02803500096,98.38590326022825
787,787000,0.0000197939,59.56622784446367,-51128.5,51138,7552,314752.01868984534,0.005554188364785867,88.98790818894585,283927.8508322064,98.6487364989423
788,788000,0.0000198156,59.631530141849474,-51189,51212,7614,317336.05274158926,0.005559431349694816,89.07191006808117,284201.6928142916,99.45657983687178
789,789000,0.0000198372,59.69653150698926,-51244.2,51276,7648,318753.1036731908,0.005569150478986554,89.22762768662164,284438.4227730879,99.99205796889116
790,790000,0.00001986,59.76514405908125,-51300.4,51350,7687,320378.54444767494,0.005604307876157562,89.79091128921812,284712.019046611,101.03922398429012
791,791000,0.0000198816,59.83014542422104,-51345.7,51400,7724,321920.62928500597,0.005597342438109878,89.67931266836239,284896.8069950359,101.33360592050809
792,792000,0.0000199031,59.89484585711481,-51365.9,51412,7722,321837.273347853,0.005574581158164566,89.31463675947926,284941.1471853341,100.87970603286816
793,793000,0.0000199248,59.960148154500615,-51368.7,51406,7711,321378.8156935113,0.005554516703746906,88.99316875905993,284918.9775214595,100.38123620054525
794,794000,0.0000199466,60.025751384132434,-51374.7,51400,7655,319044.84945322643,0.005556898984698756,89.0313371078267,284896.8069950359,99.70273041593252
795,795000,0.0000199679,60.089849952534166,-51377.2,51400,7648,318753.1036731908,0.005554141997673366,88.9871653059035,284896.8069950359,99.56213770002084
796,796000,0.0000199901,60.15665691115006,-51407.8,51434,7658,319169.88335895597,0.005561163795657328,89.09966691248923,285022.42857545783,99.77435964570857
797,797000,0.0000200115,60.22105641179781,-51416.9,51436,7627,317877.866333084,0.005561645484770884,89.10738442291513,285029.81721802725,99.37649861106061
798,798000,0.0000200331,60.2860577769376,-51406.7,51426,7647,318711.4257046143,0.005546660261996415,88.86729468506975,284992.8730474385,99.38151043824931
799,799000,0.0000200559,60.35467032902959,-51439.1,51458,7640,318419.6799245787,0.005553902951032688,88.98333535648219,285111.085966942,99.37896685686145
800,800000,0.000020077,60.418167032939294,-51458.2,51476,7650,318836.45961034385,0.005545112381942426,88.84249491252238,285177.5699655231,99.32838176678187
801,801000,0.0000200998,60.48677958503129,-51474.4,51492,7662,319336.59523326205,0.00553750502258694,88.72061157846437,285236.6603478155,99.32712714393735
802,802000,0.0000201208,60.549975356694965,-51526.1,51556,7697,320795.3241334401,0.005557450080720058,89.0401666395109,285472.96070205973,100.05735411077525
803,803000,0.0000201433,60.61768511204892,-51560.1,51590,7706,321170.4258506287,0.005554558752647101,88.99384245671371,285598.4554928825,100.07823827541255
804,804000,0.0000201641,60.680279019220556,-51549.2,51566,7653,318961.4935160734,0.0055493971403504355,88.91114431055887,285509.87379758374,99.32837348954406
805,805000,0.0000201845,60.741669197408136,-51541.8,51558,7667,319544.9850761446,0.005536535018937697,88.70507040664727,285480.3435120791,99.28970958405452
806,806000,0.0000202065,60.807874291531995,-51559.7,51580,7690,320503.5783534045,0.0055351020076408455,88.68211103448652,285561.5481228712,99.53347749136402
807,807000,0.0000202288,60.8749821823939,-51565.9,51586,7717,321628.8835049704,0.0055157484012861736,88.37203207563563,285583.69283106236,99.52598388160001
808,808000,0.0000202502,60.93938168304166,-51566.7,51588,7733,322295.73100219463,0.005508270291013915,88.25221954018875,285591.0742096665,99.59454681132526
809,809000,0.0000202726,61.00679050614958,-51574.1,51590,7695,320711.96819628705,0.005518846115891529,88.42166293523064,285598.4554928825,99.29285332515819
810,810000,0.0000202946,61.07299560027344,-51580.1,51590,7674,319836.7308561802,0.00551518893804977,88.36306848638614,285598.4554928825,98.95625977504918
811,811000,0.0000203171,61.140705355627375,-51593.4,51612,7739,322545.7988136537,0.0054981587313266,88.09021449354563,285679.6433140457,99.45800922977355
812,812000,0.0000203383,61.2045029917831,-51607,51622,7702,321003.7139763227,0.005514415948877674,88.35068383448748,285716.54305556254,99.26235750970523
813,813000,0.0000203598,61.26920342467687,-51626.2,51642,7708,321253.78178778174,0.00551473041077017,88.35572206945189,285790.33539137704,99.31969819248835
814,814000,0.000020382,61.33601038329275,-51651.8,51670,7711,321378.8156935113,0.0055230149385226985,88.48845483734014,285893.62865973683,99.47166346970145
815,815000,0.0000204043,61.403118274154664,-51675.8,51696,7752,323087.61240514845,0.00550273031752941,88.1634593794902,285989.52713199274,99.59987653377014
816,816000,0.0000204261,61.46872150378649,-51683.2,51704,7722,321837.273347853,0.0055268178899759825,88.54938483692702,286019.0311195561,99.63844874585959
817,817000,0.0000204485,61.53613032689441,-51703.9,51718,7718,321670.5614735469,0.00551033327973896,88.28527226350349,286070.6594365162,99.27188322907432
818,818000,0.0000204696,61.599627030804115,-51742,51762,7719,321712.2394421234,0.00553260890255999,88.64216708741999,286232.88954216073,99.62960625632896
819,819000,0.0000204905,61.662521870221774,-51768,51788,7721,321795.59537927643,0.0055339228552868,88.66321893099074,286328.73117945396,99.6457226161474
820,820000,0.0000205126,61.72902789659165,-51743.2,51762,7771,323879.4938081022,0.005491882116667399,87.98965204006969,286232.88954216073,99.56243675795751
821,821000,0.0000205346,61.79523299071551,-51758.9,51774,7749,322962.57849941886,0.00549728085603327,88.07614938072022,286277.1261375173,99.3628121536797
822,822000,0.0000205562,61.8602343558553,-51789.4,51804,7745,322795.86662511283,0.005501730919195845,88.14744725290925,286387.7026764948,99.35353844063498
823,823000,0.0000205774,61.92403199201101,-51811.3,51826,7730,322170.6970964651,0.005515039126814164,88.36066824577418,286468.7785727453,99.37284693459762
824,824000,0.0000205997,61.991139882872915,-51818.3,51830,7737,322462.4428765007,0.0055011677768607254,88.1384247179998,286483.5184121408,99.20756315539693
825,825000,0.0000206202,62.05283099330651,-51848.1,51870,7755,323212.646310878,0.00552416503617455,88.50688143318628,286630.8959576659,99.8027210889656
826,826000,0.000020642,62.11843422293833,-51845.8,51866,7782,324337.9514624439,0.005499337934267412,88.10910740753074,286616.1599083092,99.70522042750491
827,827000,0.0000206634,62.18283372358608,-51843.1,51856,7754,323170.96834230144,0.005495555523164644,88.04850650064037,286579.3181274577,99.29090938184864
828,828000,0.0000206853,62.248737885463925,-51852.4,51862,7735,322379.0869393477,0.005499451024667607,88.11091931549798,286601.4234801241,99.11017668161259
829,829000,0.000020707,62.31404018284972,-51884.6,51904,7781,324296.27349386737,0.0055015618304159915,88.14473815198772,286756.13708749984,99.68403955051187
830,830000,0.0000207289,62.37994434472757,-51903.3,51920,7782,324337.9514624439,0.005494207483166942,88.02690851878023,286815.06462684716,99.5431227425168
831,831000,0.0000207509,62.44614943885143,-51896.6,51910,7745,322795.86662511283,0.005509178350370032,88.2667682550153,286778.23562423146,99.3525463710894
832,832000,0.0000207721,62.50994707500714,-51898.2,51914,7791,324713.0531796325,0.0054844607648551055,87.87074887540618,286792.9675090441,99.48911718560223
833,833000,0.0000207937,62.574948440146926,-51893.3,51906,7803,325213.1888025507,0.005465657793722477,87.56949206542144,286763.50336101855,99.31094237108088
834,834000,0.0000208148,62.63844514405662,-51913.9,51928,7808,325421.5786454333,0.0054687584253256954,87.61916966047463,286844.5261265458,99.40286780279953
835,835000,0.0000208372,62.70585396716455,-51937.3,51952,7818,325838.35833119845,0.005466109052113602,87.57672202192302,286932.9015494719,99.45131833105958
836,836000,0.0000208588,62.770855332304336,-51958,51972,7819,325880.03629977495,0.0054653485995123305,87.5645382280328,287006.5373400915,99.42468614403327
837,837000,0.0000208803,62.8355557651981,-51962.5,51972,7778,324171.23958813783,0.005480276418898608,87.80370826220545,287006.5373400915,99.17347950184949
838,838000,0.0000209024,62.90206179156798,-51969.2,51978,7765,323629.42599664314,0.005487918765515548,87.92615215399137,287028.6262352884,99.13816097340644
839,839000,0.000020924,62.967063156707766,-51992.3,52000,7763,323546.0700594901,0.005488244686988474,87.93137399167577,287109.6115805002,99.09055406861968
840,840000,0.0000209463,63.03417104756967,-52006.9,52018,7788,324588.019273903,0.005482987338784655,87.84714198718616,287175.86382283387,99.2915262338522
841,841000,0.0000209668,63.095862158003264,-52016.6,52026,7768,323754.4599023727,0.005492693445941213,88.00265096811953,287205.30681086524,99.2016862450353
842,842000,0.0000209887,63.16176631988111,-52063.9,52092,7822,326005.07020550454,0.005519018458411765,88.4244241668203,287448.1539088997,100.28525219724173
843,843000,0.0000210109,63.228573278496995,-52059.1,52074,7805,325296.54473970376,0.005488579663299718,87.93674090386395,287381.9330587015,99.53833098427403
844,844000,0.0000210319,63.29176905016068,-52056.3,52066,7786,324504.66333674995,0.005485110696707878,87.88116193168823,287352.49912065355,99.24342733595236
845,845000,0.0000210535,63.35677041530047,-52065.4,52074,7770,323837.8158395257,0.005493848812522943,88.02116198152906,287381.9330587015,99.18710108311868
846,846000,0.0000210744,63.419665254718126,-52088.8,52102,7781,324296.27349386737,0.005503202305634101,88.17102146261882,287484.93997430743,99.4609793926266
847,847000,0.0000210965,63.486171281088005,-52091.8,52098,7781,324296.27349386737,0.00548119773579086,87.81846938617821,287470.2258305848,99.06835493515266
848,848000,0.0000211185,63.552376375211864,-52105.4,52112,7778,324171.23958813783,0.005486014127161573,87.89563648332177,287521.7236863258,99.09942479432165
849,849000,0.0000211401,63.61737774035165,-52130.6,52138,7783,324379.6294310204,0.005487681218214543,87.92234622663996,287617.35032803076,99.16028381172319
850,850000,0.0000211617,63.682379105491435,-52128.4,52136,7816,325755.0023940454,0.005464916845226452,87.55762076174817,287609.9949969432,99.17017300168352
851,851000,0.0000211851,63.75279725105953,-52194.7,52218,7850,327172.05332564696,0.005497755635655345,88.08375618888812,287911.4865026463,100.09514982198985
852,852000,0.0000212069,63.818400480691345,-52172.6,52180,7819,325880.03629977495,0.0054667969852599235,87.58774392605092,287771.79056297167,99.18657111663946
853,853000,0.0000212291,63.885207439307244,-52177.6,52194,7880,328422.39238294243,0.005453330958967301,87.37199439926222,287823.26143218426,99.69631809844432
854,854000,0.0000212506,63.94990787220101,-52197.8,52214,7867,327880.57879144774,0.0054638063852494425,87.53982923146658,287896.78326302825,99.6975706029146
855,855000,0.0000212724,64.01551110183283,-52194.8,52208,7893,328964.2059744371,0.005436068628508959,87.0954213741748,287874.72769959085,99.52688923170506
856,856000,0.0000212941,64.08081339921864,-52201.7,52216,7891,328880.8500372841,0.005441618141637379,87.18433437681912,287904.1349297681,99.59307464193834
857,857000,0.0000213158,64.14611569660444,-52206.2,52214,7855,327380.44316852954,0.005446495162455705,87.26247286480564,287896.78326302825,99.23010154775345
858,858000,0.0000213375,64.21141799399025,-52217.8,52226,7849,327130.3753570704,0.005453128582305594,87.36875196767569,287940.8918556384,99.2598600409762
859,859000,0.0000213588,64.27551656239197,-52237.9,52252,7844,326921.98551418784,0.00547735569751789,87.75691314669936,288036.44888538634,99.60428410895697
860,860000,0.0000213811,64.34262445325389,-52241.2,52248,7847,327047.01941991743,0.005452524848454263,87.3590790849781,288021.7488356798,99.19572584190786
861,861000,0.0000214014,64.40371369919545,-52252.3,52260,7827,326213.4600483871,0.005470467097633864,87.64654560894775,288065.8478595327,99.25328919353696
862,862000,0.0000214234,64.4699187933193,-52245.7,52254,7859,327547.15504283557,0.005449401628191743,87.30903957970366,288043.7987695742,99.28291338336226
863,863000,0.0000214449,64.53461922621307,-52255.1,52264,7834,326505.2058284227,0.005469670829501185,87.63378798698197,288080.5467840489,99.32252734046187
864,864000,0.0000214651,64.5954075399086,-52285.6,52290,7819,325880.03629977495,0.005469067759525203,87.62412574074011,288176.0806548078,99.08856145258298
865,865000,0.0000214859,64.65800144708027,-52294.2,52300,7831,326380.17192269315,0.005466018323020456,87.5752683815924,288212.82023487374,99.17265695282765
866,866000,0.0000215069,64.72119721874394,-52319.9,52326,7842,326838.62957703485,0.005461973703384529,87.51046643085138,288308.33218623296,99.20559945326598
867,867000,0.0000215287,64.78680044837576,-52328.7,52336,7853,327297.0872313765,0.005459028111475099,87.4632728455455,288345.0633396285,99.2785314599001
868,868000,0.0000215504,64.85210274576157,-52338.3,52342,7837,326630.2397341523,0.0054597761721372476,87.4752580986826,288367.10090872983,99.08226158095196
869,869000,0.0000215713,64.91499758517924,-52341.4,52346,7850,327172.05332564696,0.005453901034218088,87.38112801172656,288381.7921536537,99.13477151246552
870,870000,0.0000215934,64.9815036115491,-52345,52348,7836,326588.5617655757,0.0054589541971764265,87.462088607923,288389.13763578667,99.04713458226433
871,871000,0.0000216133,65.04138912850658,-52357.7,52356,7813,325629.9684883159,0.005461426072839528,87.50169242221874,288418.5186289045,98.79106751388014
872,872000,0.000021635,65.1066914258924,-52378,52378,7813,325629.9684883159,0.00546894380841946,87.62213982508632,288499.3086449052,98.89935183602228
873,873000,0.0000216572,65.17349838450829,-52392.5,52392,7814,325671.64645689237,0.005468170224133163,87.60974563840696,288550.7145839585,98.88040010182576
874,874000,0.0000216789,65.23880068189409,-52415.2,52418,7823,326046.74817408103,0.0054747118626282355,87.71455424185577,288646.17061033053,99.07993969788204
875,875000,0.0000217006,65.30410297927989,-52442.6,52448,7828,326255.1380169636,0.005482310595540737,87.83629936505994,288756.29257015185,99.24301118142692
876,876000,0.0000217212,65.36609502195951,-52458.1,52468,7867,327880.57879144774,0.005470930930437878,87.65397702975449,288829.6955454848,99.50513110367558
877,877000,0.0000217418,65.42808706463912,-52490.9,52500,7874,328172.3245714833,0.005466944850827003,87.5901129936164,288947.1209096895,99.4806624135844
878,878000,0.0000217639,65.494593091009,-52497.9,52504,7852,327255.4092628,0.005473510748180051,87.69531026681936,288961.79740248265,99.31681249830717
879,879000,0.0000217862,65.5617009818709,-52500.3,52504,7826,326171.78207981057,0.005484337083341831,87.86876727909993,288961.79740248265,99.18374217703399
880,880000,0.0000218083,65.62820700824076,-52499.1,52500,7810,325504.93458258634,0.0054865527685169,87.90426646925788,288947.1209096895,99.02598238917601
881,881000,0.0000218305,65.69501396685666,-52515.5,52512,7793,324796.40911678557,0.0054862306047210345,87.89910483619731,288991.14926999714,98.78957776905432
882,882000,0.0000218534,65.76392745119468,-52509.4,52506,7822,326005.07020550454,0.005465571436900672,87.56810847660061,288969.13550911314,98.79133735643238
883,883000,0.0000218737,65.82501669713623,-52512,52514,7862,327672.18894856516,0.0054550738826375745,87.39991911505581,288998.4870039717,99.0957534319697
884,884000,0.0000218945,65.88761060430788,-52524.9,52526,7882,328505.7483200955,0.005439734339926261,87.15415254597268,289042.51145178993,99.05338822830522
885,885000,0.0000219168,65.95471849516979,-52549.6,52552,7869,327963.9347286007,0.005455380334671833,87.40482901794311,289137.8862559725,99.14173479717441
886,886000,0.0000219381,66.01881706357152,-52583.3,52594,7910,329672.7314402379,0.005456611446573643,87.42455360517229,289291.9200285793,99.62770954374861
887,887000,0.0000219588,66.08111003849716,-52614.9,52620,7887,328714.13816297805,0.005458177156683286,87.44963904670517,289387.2537211021,99.333790145454
888,888000,0.0000219805,66.14641233588296,-52618.9,52622,7868,327922.25676002423,0.005465466167828855,87.56642188012914,289394.58643161936,99.22431180694299
889,889000,0.0000220042,66.2177332781891,-52673.8,52684,7870,328005.6126971773,0.0054921499214196255,87.9939427452346,289621.8544039175,99.65583282102143
890,890000,0.0000220248,66.27972532086872,-52676.9,52674,7810,325504.93458258634,0.005493053438015859,88.00841867702377,289585.20431187056,98.92485575102013
891,891000,0.0000220469,66.3462313472386,-52675.4,52668,7796,324921.4430225151,0.0054884404778309,87.93451090680462,289563.21314337925,98.67209258094024
892,892000,0.0000220679,66.40942711890227,-52707.1,52712,7830,326338.49395411665,0.005506883292329817,88.22999737135825,289724.46232756105,99.3800945644406
893,893000,0.0000220903,66.47683594201021,-52745.7,52750,7825,326130.1041112341,0.005512523920167831,88.3203701925898,289863.6868836384,99.37061049532214
894,894000,0.0000221104,66.53732332345973,-52771.1,52772,7814,325671.64645689237,0.005512140892614108,88.31423341462227,289944.2752934523,99.19644653307574
895,895000,0.000022133,66.60533401105968,-52776.1,52774,7789,324629.6972424795,0.005520801131947332,88.45298574566766,289951.60095716023,99.03192770110606
896,896000,0.0000221537,66.66762698598532,-52783.7,52784,7804,325254.8667711272,0.005518613811436267,88.41794100752868,289988.22788768244,99.17080369800306
897,897000,0.0000221742,66.72931809641891,-52802.9,52798,7800,325088.1548968212,0.005506912426779131,88.2304641566976,290039.50170481496,98.89231856280898
898,898000,0.0000221967,66.79702785177285,-52797.8,52792,7829,326296.8159855401,0.005483130427111745,87.84943451492879,290017.52776675957,98.83882187770624
899,899000,0.0000222182,66.86172828466663,-52810.6,52806,7819,325880.03629977495,0.005495285996447646,88.04418820655825,290068.7989941255,98.9139243801209
900,900000,0.0000222406,66.92913710777455,-52832.1,52834,7850,327172.05332564696,0.0054963618735801,88.06142565858498,290171.32785796,99.29043528934145
901,901000,0.0000222627,66.99564313414442,-52870.2,52874,7860,327588.8330114121,0.005499320545939502,88.10882881580395,290317.7662503871,99.42026208922378
902,902000,0.0000222858,67.06515848297447,-52848.3,52840,7831,326380.17192269315,0.005479070586504782,87.78438869734637,290193.2959721291,98.73103297989405
903,903000,0.0000223075,67.13046078036028,-52852.9,52844,7822,326005.07020550454,0.005483951519137494,87.86258985950897,290207.9409196342,98.70043419493753
904,904000,0.0000223297,67.19726773897617,-52891.1,52890,7842,326838.62957703485,0.005498615638933887,88.09753496046854,290376.3312668366,99.1598642698429
905,905000,0.0000223515,67.262870968608,-52900.3,52894,7827,326213.4600483871,0.0054936298451148426,88.0176537368804,290390.97159815376,98.87546852035517
906,906000,0.0000223735,67.32907606273184,-52907.2,52904,7845,326963.6634827644,0.005491546005064436,87.98426693850284,290427.5708119619,99.05277989493653
907,907000,0.0000223955,67.3952811568557,-52903.7,52894,7825,326130.1041112341,0.005484608680558751,87.87311874624801,290390.97159815376,98.68788002455548
908,908000,0.0000224158,67.45637040279726,-52931.8,52934,7842,326838.62957703485,0.0055132895469912095,88.33263688665761,290537.35462006036,99.3693841011094
909,909000,0.0000224384,67.52438109039721,-52935.8,52926,7822,326005.07020550454,0.005489742840109309,87.95537705091932,290508.08096624335,98.70258608664469
910,910000,0.0000224599,67.589081523291,-52940.1,52932,7835,326546.88379699923,0.005486464850522842,87.9028578677,290530.03634486964,98.80012639889257
911,911000,0.0000224818,67.65498568516882,-52973.3,52970,7833,326463.5278598462,0.005506526293411131,88.22427761809942,290669.0678172671,99.08866165352677
912,912000,0.0000225036,67.72058891480064,-52999.3,52998,7839,326713.59567130526,0.005511347014195114,88.30151408009077,290771.4907867888,99.21641592256682
913,913000,0.0000225244,67.7831828219723,-52973.3,52960,7811,325546.61255116283,0.005490273684599002,87.96388211729607,290632.4838119435,98.53111900824192
914,914000,0.0000225472,67.8517953740643,-52982.4,52972,7829,326296.8159855401,0.005487788762484749,87.9240692758084,290676.3843420599,98.69857132744404
915,915000,0.0000225691,67.91769953594213,-52995.7,52988,7826,326171.78207981057,0.005499838117697937,88.11712122958177,290734.9132259177,98.85747172325925
916,916000,0.000022591,67.98360369781997,-53019.9,53020,7869,327963.9347286007,0.005496884898310082,88.06980543859879,290851.95332379494,99.30729222323629
917,917000,0.0000226123,68.0477022662217,-53016.3,53016,7886,328672.4601944015,0.005483404356221439,87.85382334311802,290837.3245995106,99.28275985700472
918,918000,0.0000226339,68.1127036313615,-53022.3,53016,7889,328797.49410013104,0.005463070833054999,87.52804438607633,290837.3245995106,98.95222938546921
919,919000,0.0000226549,68.17589940302517,-53031.7,53028,7867,327880.57879144774,0.00548752233704102,87.91980066960195,290881.2096687761,99.10298146656872
920,920000,0.0000226761,68.2396970391809,-53037.4,53030,7866,327838.9008228712,0.005477141350501789,87.7534789288917,290888.52352513425,98.90044380848546
921,921000,0.0000226975,68.30409653982865,-53055.7,53050,7895,329047.56191159016,0.00546425565214521,87.54702728069488,290961.65703247313,99.0066394765722
922,922000,0.0000227184,68.3669913792463,-53061.8,53058,7917,329964.4772202735,0.005455653939373185,87.40921264853769,290990.9078619679,99.11627606417065
923,923000,0.0000227394,68.43018715090999,-53073.8,53066,7905,329464.3415973553,0.005452620430151025,87.36061047259001,291020.1572213687,98.90107367717931
924,924000,0.0000227624,68.49940156749402,-53073.7,53070,7936,330756.3586232273,0.005444128141618606,87.22454901003174,291034.7813498761,99.12930021387496
925,925000,0.0000227838,68.56380106814177,-53099,53094,7917,329964.4772202735,0.005455726674475482,87.41037799335142,291122.5184065455,99.07278844683907
926,926000,0.0000228054,68.62880243328155,-53104,53096,7893,328964.2059744371,0.00546340290937204,87.53336483523503,291129.8292311389,98.90894359860357
927,927000,0.0000228262,68.6913963404532,-53136.9,53132,7886,328672.4601944015,0.005481408448199187,87.82184537114937,291261.40838164516,99.10211633367553
928,928000,0.0000228489,68.75970796029918,-53145.6,53134,7842,326838.62957703485,0.005491872249993448,87.98949395852509,291268.7174629554,98.73482423061351
929,929000,0.0000228701,68.8235055964549,-53153.1,53148,7886,328672.4601944015,0.005482455082893782,87.8386143076695,291319.87846462516,99.10114481966112
930,930000,0.0000228911,68.88670136811857,-53183.4,53180,7875,328214.00254005985,0.00549860757320897,88.09740573330856,291436.8010316295,99.21465664861833
931,931000,0.000022912,68.94959620753625,-53170.3,53160,7886,328672.4601944015,0.00546787521819454,87.60501912218945,291363.72717644484,98.82272388295895
932,932000,0.0000229331,69.01309291144594,-53184.4,53170,7852,327255.4092628,0.005480062205969029,87.80027619270074,291400.2652493236,98.60360042652998
933,933000,0.0000229548,69.07839520883174,-53185.7,53174,7878,328339.0364457894,0.005470613605508869,87.64889292388803,291414.8798370826,98.75457651393232
934,934000,0.0000229759,69.14189191274144,-53227,53232,7899,329214.2737858962,0.0055127864874422415,88.32457698410894,291626.75019779307,99.7086565260156
935,935000,0.0000229966,69.20418488766707,-53239.2,53228,7851,327213.73129422346,0.005496566396789701,88.06470248166032,291612.1409200357,98.81611857251681
936,936000,0.0000230175,69.26707972708473,-53235.9,53222,7859,327547.15504283557,0.0054821053163022345,87.83301042906619,291590.2263172144,98.66398146551971
937,937000,0.0000230391,69.33208109222453,-53234.6,53222,7906,329506.0195659318,0.005453460311186963,87.3740668503012,291590.2263172144,98.73541148738673
938,938000,0.0000230605,69.39648059287227,-53251.9,53242,7918,330006.15518885,0.005455437638639624,87.40574712872542,291663.27179135534,98.89635528738683
939,939000,0.0000230817,69.46027822902798,-53272.8,53272,7924,330256.2230003091,0.005481949692128291,87.83051705491442,291772.8228556695,99.4149302283334
940,940000,0.0000231024,69.52257120395362,-53293.6,53286,7902,329339.3076916258,0.005478009936455203,87.7673952100835,291823.9396477837,99.05031510188421
941,941000,0.0000231239,69.58727163684739,-53333.1,53328,7908,329589.37550308486,0.005485771491390445,87.89174902969104,291977.2631714178,99.21384411896042
942,942000,0.0000231451,69.6510692730031,-53343.2,53342,7916,329922.79925169697,0.005493491217068973,88.0154326707213,292028.36206694867,99.43656745715845
943,943000,0.0000231664,69.71516784140483,-53355.6,53344,7889,328797.49410013104,0.0054808690222292265,87.81320281430094,292035.66154421406,98.86724409469902
944,944000,0.0000231884,69.7813729355287,-53371.6,53360,7884,328589.10425724846,0.005486000529672894,87.89541862753534,292094.0540786325,98.87731869873234
945,945000,0.0000232097,69.84547150393043,-53381.6,53372,7913,329797.76534596743,0.005473196575805948,87.690276670451,292137.84464941506,98.99455965107965
946,946000,0.0000232306,69.90836634334809,-53420.4,53426,7973,332298.44346055837,0.005483275759659921,87.85176299905726,292334.8616199751,99.86152160600834
947,947000,0.0000232513,69.97065931827372,-53422,53416,7953,331464.88408902806,0.005461043045253066,87.49555564372666,292298.38200555544,99.21951675121402
948,948000,0.0000232731,70.03626254790554,-53426.4,53418,7910,329672.7314402379,0.005483656449540817,87.85786232337696,292305.67811054265,99.08921933324355
949,949000,0.0000232942,70.09975925181524,-53436.5,53428,7916,329922.79925169697,0.005480227508074235,87.80292462440586,292342.15726972686,99.09000790413714
950,950000,0.0000233166,70.16716807492315,-53450.6,53440,7903,329380.9856602023,0.005484105272134583,87.86505325410239,292385.9292566932,98.98245760148835
951,951000,0.0000233389,70.23427596578507,-53487.2,53492,7945,331131.46034041594,0.0055069608853394614,88.23124054842839,292575.570020883,99.85843838008165
